result_label,launch_speed,launch_angle,spray_angle,hit_distance_sc,bb_type,is_theoretical_fair
OUT,101.3,41,21.80140948635181,320.0,fly_ball,1
OUT,104.0,21,-0.6544670375095278,401.0,line_drive,1
OUT,91.9,-3,-25.1079664923861,30.0,ground_ball,1
HR,96.1,32,29.05976262787504,374.0,fly_ball,1
OUT,105.9,19,-30.99193340875764,321.0,line_drive,1
SINGLE,67.4,42,48.327145175881405,212.0,fly_ball,0
OUT,94.2,51,34.69278008515561,230.0,fly_ball,1
DOUBLE,100.2,23,11.9918436857827,392.0,fly_ball,1
SINGLE,92.7,12,12.215153872628038,203.0,line_drive,1
OUT,53.9,49,-44.06289172302075,134.0,popup,1
HR,106.8,31,15.936710012223964,426.0,fly_ball,1
SINGLE,85.6,4,-19.8074728705164,81.0,ground_ball,1
SINGLE,100.7,-5,-44.17290133736426,31.0,ground_ball,1
OUT,102.1,2,-20.412957411458876,59.0,ground_ball,1
DOUBLE,103.7,24,-40.85931447208032,382.0,fly_ball,1
OUT,99.9,15,1.1898253266382874,310.0,line_drive,1
SINGLE,84.8,18,29.395215403602982,240.0,line_drive,1
SINGLE,101.6,-9,26.66902693865529,18.0,ground_ball,1
OUT,98.2,36,0.1192889083989002,346.0,fly_ball,1
SINGLE,80.1,26,-18.055405165730512,264.0,line_drive,1
OUT,89.5,30,-35.78053422269145,327.0,fly_ball,1
SINGLE,97.8,-1,-25.235927266868813,34.0,ground_ball,1
SINGLE,71.8,-45,-48.68013660487801,1.0,ground_ball,0
OUT,77.6,47,-18.943310785542646,244.0,fly_ball,1
OUT,94.6,-5,-22.670771053532278,15.0,ground_ball,1
OUT,65.9,-56,-18.60095179729795,2.0,ground_ball,1
OUT,91.4,23,35.28090642848711,325.0,line_drive,1
DOUBLE,103.7,22,-21.06635402718208,361.0,line_drive,1
OUT,91.4,29,6.180554687577045,358.0,fly_ball,1
OUT,111.7,12,-24.892105652004904,296.0,line_drive,1
OUT,100.4,37,-22.161496060227613,386.0,fly_ball,1
OUT,88.9,70,4.796798966835596,114.0,popup,1
OUT,66.5,-12,-8.42989187076717,11.0,ground_ball,1
SINGLE,103.5,12,11.458530574577752,271.0,line_drive,1
SINGLE,98.1,14,-18.30464315204683,287.0,line_drive,1
SINGLE,93.9,-13,2.102572058634705,5.0,ground_ball,1
OUT,71.5,-6,-8.150990351594826,14.0,ground_ball,1
OUT,73.5,-12,45.4120183850028,8.0,ground_ball,0
SINGLE,89.0,17,10.065991033234656,267.0,line_drive,1
OUT,77.6,60,-24.444644252017486,178.0,popup,1
SINGLE,91.4,12,0.8922730048654302,193.0,line_drive,1
SINGLE,97.6,3,22.40813111798589,76.0,ground_ball,1
OUT,79.9,72,-72.44464017288422,86.0,popup,0
OUT,87.0,55,-28.55764990340069,244.0,fly_ball,1
SINGLE,94.0,9,6.964069622893984,168.0,line_drive,1
OUT,84.1,11,24.58051032282447,139.0,ground_ball,1
OUT,94.8,-12,27.15494296022583,10.0,ground_ball,1
OUT,85.4,71,1.128684564663546,93.0,popup,1
OUT,84.1,3,24.90136164526101,65.0,ground_ball,1
DOUBLE,100.8,22,-44.32623640888833,344.0,line_drive,1
SINGLE,53.3,-49,-9.79038472313879,2.0,ground_ball,1
SINGLE,95.0,10,-16.302414370073386,203.0,line_drive,1
OUT,82.1,79,77.47251515239964,67.0,popup,0
OUT,79.2,-27,44.07849179926095,4.0,ground_ball,1
OUT,66.9,-8,-41.14962295963593,9.0,ground_ball,1
OUT,92.3,69,-82.17997400263572,136.0,popup,0
OUT,86.9,-14,-31.023366721304484,10.0,ground_ball,1
OUT,79.1,26,-35.27242144859839,271.0,line_drive,1
HR,106.5,24,14.677609651399647,404.0,fly_ball,1
DOUBLE,77.2,35,-46.55795557957742,247.0,fly_ball,0
OUT,69.0,14,-7.2097733573629075,145.0,line_drive,1
HR,106.2,34,37.44504673330487,413.0,fly_ball,1
HR,100.0,40,-43.35904947323184,367.0,fly_ball,1
DOUBLE,93.4,41,-42.89232925013279,305.0,fly_ball,1
OUT,84.1,-12,27.27304757298636,8.0,ground_ball,1
OUT,97.7,27,9.972513248964106,371.0,fly_ball,1
HR,98.6,31,-43.70224094938259,353.0,fly_ball,1
SINGLE,97.4,22,-26.557372836261848,333.0,line_drive,1
OUT,86.5,46,7.4531777448961725,273.0,fly_ball,1
OUT,99.6,60,27.235412754886603,214.0,fly_ball,1
OUT,58.8,53,-57.82372453479398,150.0,popup,0
SINGLE,82.3,13,35.2640688207046,193.0,line_drive,1
DOUBLE,100.2,43,-17.4969202305667,343.0,fly_ball,1
DOUBLE,98.5,-20,39.29223481736162,7.0,ground_ball,1
SINGLE,87.3,23,43.41005276950306,253.0,line_drive,1
OUT,71.2,2,-4.97620387298002,42.0,ground_ball,1
OUT,83.8,43,-34.90363307091778,266.0,fly_ball,1
OUT,87.2,-33,-13.56653945102732,5.0,ground_ball,1
DOUBLE,104.7,18,-46.25127580174593,276.0,line_drive,0
DOUBLE,102.4,43,-18.538202354030823,348.0,fly_ball,1
DOUBLE,96.5,34,-31.72760125480052,334.0,fly_ball,1
DOUBLE,95.2,2,-41.282050120453135,53.0,ground_ball,1
DOUBLE,101.1,14,42.91979650758874,219.0,line_drive,1
HR,106.3,31,17.758133979018094,425.0,fly_ball,1
SINGLE,100.9,7,22.941824974793494,121.0,ground_ball,1
OUT,75.7,-9,6.804477172368991,8.0,ground_ball,1
SINGLE,87.8,17,-17.21147077774976,215.0,line_drive,1
SINGLE,99.9,-4,24.822880094483,17.0,ground_ball,1
OUT,81.4,-1,-40.28451884409112,31.0,ground_ball,1
SINGLE,96.6,-8,6.997525191935575,19.0,ground_ball,1
SINGLE,95.3,26,-40.76733219643955,328.0,fly_ball,1
OUT,87.6,24,-30.962022608229685,283.0,line_drive,1
OUT,91.2,-35,39.00110446758372,2.0,ground_ball,1
OUT,56.7,48,-4.15704514129554,157.0,popup,1
OUT,81.7,39,43.12988360701886,280.0,fly_ball,1
OUT,85.1,-34,39.93929303927381,3.0,ground_ball,1
OUT,97.1,22,29.495923780720197,335.0,line_drive,1
OUT,93.0,2,-26.18103130068928,57.0,ground_ball,1
OUT,66.5,-34,3.8167313522554793,2.0,ground_ball,1
OUT,99.2,-15,-29.431245174174745,10.0,ground_ball,1
OUT,77.5,29,21.45536585804875,264.0,line_drive,1
OUT,92.2,-16,24.04135848721546,8.0,ground_ball,1
SINGLE,96.1,12,-40.79506286524689,211.0,line_drive,1
OUT,78.3,25,-2.309689969957295,277.0,line_drive,1
OUT,86.2,8,-15.414235352080857,116.0,ground_ball,1
OUT,83.7,14,17.00512126192171,165.0,line_drive,1
OUT,92.6,28,-6.396656417489637,358.0,fly_ball,1
HR,98.8,28,-24.30193414973432,384.0,fly_ball,1
SINGLE,93.7,-3,45.6067971532149,37.0,ground_ball,0
OUT,63.1,76,-45.6255255090604,51.0,popup,0
HR,102.6,40,45.987356230508304,382.0,fly_ball,0
HR,96.2,33,37.15238893421487,354.0,fly_ball,1
OUT,92.8,28,-4.477332821196059,360.0,fly_ball,1
OUT,61.3,58,56.04465054440398,143.0,popup,0
OUT,102.5,24,4.373035693994825,399.0,fly_ball,1
HR,106.7,34,-27.668859320138868,424.0,fly_ball,1
SINGLE,109.9,1,23.57767468830429,70.0,ground_ball,1
OUT,88.7,-10,25.562385404409056,15.0,ground_ball,1
SINGLE,52.2,13,26.91035450196236,87.0,ground_ball,1
SINGLE,105.8,-6,15.650151216997576,20.0,ground_ball,1
DOUBLE,94.0,-5,46.663357109991175,24.0,ground_ball,0
DOUBLE,101.7,11,-42.80035165239416,183.0,line_drive,1
OUT,91.7,28,18.190268060582824,347.0,fly_ball,1
OUT,89.0,-18,-23.989264786717165,6.0,ground_ball,1
SINGLE,107.1,11,24.336613753884556,246.0,line_drive,1
OUT,67.1,-17,-5.570513171928327,4.0,ground_ball,1
OUT,71.1,-24,-16.292593253098328,5.0,ground_ball,1
OUT,86.2,7,-18.800102519101188,94.0,ground_ball,1
SINGLE,77.9,23,2.6610159146536216,258.0,line_drive,1
SINGLE,102.9,-7,-27.915009239370217,11.0,ground_ball,1
OUT,96.9,-11,46.38426465477292,9.0,ground_ball,0
OUT,97.3,24,0.2766242993505689,375.0,fly_ball,1
OUT,65.2,-66,51.247844038294765,1.0,ground_ball,0
SINGLE,69.8,24,19.141588472474915,229.0,line_drive,1
DOUBLE,81.2,24,-40.62833982405403,274.0,line_drive,1
OUT,98.9,35,-2.847629596154209,380.0,fly_ball,1
OUT,92.9,24,-25.79629105062363,325.0,line_drive,1
OUT,100.6,-1,40.51352992501329,35.0,ground_ball,1
DOUBLE,59.7,-34,46.445830048025535,3.0,ground_ball,0
OUT,74.6,-38,48.72339508691389,3.0,ground_ball,0
SINGLE,52.1,-75,-71.3170190489213,0.0,ground_ball,0
OUT,100.8,20,2.46702687412596,360.0,line_drive,1
DOUBLE,104.7,18,19.2467907039491,358.0,line_drive,1
OUT,89.4,32,-18.481525337641013,339.0,fly_ball,1
OUT,83.1,-40,18.96810818926348,3.0,ground_ball,1
OUT,93.2,74,-44.0865826208768,94.0,popup,1
OUT,74.5,-1,18.38027729417782,26.0,ground_ball,1
OUT,78.8,55,34.211296986189765,195.0,fly_ball,1
SINGLE,73.9,25,-10.180355947214402,248.0,line_drive,1
SINGLE,104.5,12,22.489482101599176,196.0,line_drive,1
OUT,71.4,-12,-12.39952649244862,8.0,ground_ball,1
OUT,97.8,36,3.2340807265776648,377.0,fly_ball,1
SINGLE,106.6,9,31.28023562569061,207.0,line_drive,1
SINGLE,102.7,13,-5.647493594966422,266.0,line_drive,1
SINGLE,94.6,1,-4.722406879915756,49.0,ground_ball,1
OUT,53.9,-42,-23.093202932597627,2.0,ground_ball,1
SINGLE,90.9,-9,10.964974156083644,13.0,ground_ball,1
OUT,82.8,40,-18.174380504704803,291.0,fly_ball,1
DOUBLE,112.2,13,45.42983670722067,315.0,line_drive,0
OUT,80.8,71,28.47949002152914,116.0,popup,1
OUT,88.8,65,-37.00817509624877,180.0,popup,1
OUT,93.6,39,38.25215868551376,329.0,fly_ball,1
OUT,98.2,25,22.479686301493352,358.0,fly_ball,1
HR,105.6,37,12.300644002503477,398.0,fly_ball,1
OUT,83.6,38,12.35024019476337,309.0,fly_ball,1
DOUBLE,97.0,14,-43.961062124564094,238.0,line_drive,1
OUT,54.3,31,12.652556500557973,159.0,line_drive,1
HR,104.7,28,34.80169239568587,402.0,fly_ball,1
OUT,35.6,-30,45.70917635675352,4.0,ground_ball,0
OUT,98.4,23,-12.99008340482784,376.0,line_drive,1
OUT,90.7,24,-10.902980595110597,322.0,line_drive,1
OUT,93.8,-13,-26.289249055792872,11.0,ground_ball,1
OUT,88.6,64,-32.05172503851679,152.0,popup,1
OUT,103.5,23,13.13767395971028,380.0,fly_ball,1
OUT,71.7,62,-17.52374554438066,147.0,popup,1
DOUBLE,45.9,26,-56.768288932020624,98.0,ground_ball,0
OUT,76.0,-68,11.776858020073728,1.0,ground_ball,1
OUT,104.4,16,-28.464542076528204,316.0,line_drive,1
OUT,93.1,48,-40.50063080530284,276.0,fly_ball,1
SINGLE,76.0,21,-38.78098883641551,227.0,line_drive,1
OUT,90.9,1,43.40027979641718,95.0,ground_ball,1
OUT,99.2,6,30.762952111118786,147.0,line_drive,1
HR,101.3,22,35.83417700182866,374.0,fly_ball,1
SINGLE,94.2,-3,25.766555426764263,27.0,ground_ball,1
OUT,89.2,-3,46.64557527937788,25.0,ground_ball,0
OUT,80.3,-21,26.44136916840594,3.0,ground_ball,1
OUT,96.3,57,40.64976584290632,221.0,fly_ball,1
OUT,86.5,1,41.89799516624195,48.0,ground_ball,1
OUT,92.8,44,35.75420381619853,291.0,fly_ball,1
OUT,71.3,44,22.78228880723936,228.0,fly_ball,1
OUT,101.2,26,-10.96421337046249,381.0,fly_ball,1
OUT,41.9,-3,29.70021639195745,19.0,ground_ball,1
DOUBLE,104.7,15,-16.88712696865578,300.0,line_drive,1
OUT,56.9,-17,-4.719070133431536,8.0,ground_ball,1
OUT,99.6,6,-18.446530747064465,109.0,ground_ball,1
OUT,99.7,37,-23.640137038293425,362.0,fly_ball,1
OUT,78.4,-1,43.43064519525102,26.0,ground_ball,1
OUT,77.0,48,37.15360078133363,225.0,fly_ball,1
HR,105.2,38,39.46256035011223,388.0,fly_ball,1
OUT,92.9,1,42.48370695947042,54.0,ground_ball,1
SINGLE,76.8,21,-21.46955469852688,220.0,line_drive,1
OUT,75.7,-14,-34.570373600792095,9.0,ground_ball,1
OUT,102.6,18,5.289919804035423,327.0,line_drive,1
OUT,81.0,74,-88.54940133060742,89.0,popup,0
OUT,93.5,24,21.595555397286105,357.0,fly_ball,1
SINGLE,105.5,7,-3.56341135552675,143.0,ground_ball,1
SINGLE,104.9,11,31.088361097459984,192.0,line_drive,1
OUT,103.5,-29,21.623888035485763,3.0,ground_ball,1
OUT,94.9,-19,-13.78964278986438,6.0,ground_ball,1
OUT,73.7,49,23.244518623440204,213.0,fly_ball,1
OUT,64.4,65,-3.623061927105711,111.0,popup,1
OUT,67.6,-6,24.421985139742286,18.0,ground_ball,1
HR,100.1,30,24.08002392102129,390.0,fly_ball,1
OUT,91.4,-11,28.725491015487123,14.0,ground_ball,1
OUT,74.5,-31,-18.426297791806544,6.0,ground_ball,1
OUT,97.8,25,-22.996242772005026,348.0,fly_ball,1
OUT,74.2,48,-14.91176069312074,197.0,fly_ball,1
OUT,85.5,0,28.363848345452897,40.0,ground_ball,1
OUT,81.6,63,36.9387627322898,149.0,popup,1
OUT,90.6,-24,24.018839957436622,7.0,ground_ball,1
OUT,80.8,-19,33.05752561511692,5.0,ground_ball,1
OUT,75.6,50,-15.964450667426808,210.0,fly_ball,1
OUT,97.0,22,17.702099403820107,345.0,line_drive,1
DOUBLE,105.8,12,-40.78340388458272,213.0,line_drive,1
SINGLE,108.3,19,29.145594569666287,355.0,line_drive,1
SINGLE,90.3,8,-29.010079920480745,126.0,ground_ball,1
OUT,91.8,14,20.55504585135092,173.0,line_drive,1
HR,104.6,30,-23.731556952363515,398.0,fly_ball,1
OUT,89.0,21,-0.0797664091753832,305.0,line_drive,1
OUT,82.5,0,-18.21662531892931,44.0,ground_ball,1
SINGLE,107.0,13,37.38077563178542,217.0,line_drive,1
SINGLE,96.0,12,-10.199204786237267,240.0,line_drive,1
OUT,83.6,-13,-30.6252714293923,9.0,ground_ball,1
OUT,96.0,36,-12.80514691815517,358.0,fly_ball,1
HR,100.8,27,45.73585881265026,372.0,fly_ball,0
OUT,81.1,32,-40.50902815057634,265.0,fly_ball,1
SINGLE,77.2,23,-0.5637779124308312,251.0,line_drive,1
OUT,86.2,-24,-18.6493748588962,7.0,ground_ball,1
OUT,100.0,36,10.81039710779183,352.0,fly_ball,1
OUT,106.0,6,-21.655271953786382,118.0,ground_ball,1
OUT,93.1,24,-11.467896018887284,336.0,line_drive,1
OUT,98.6,20,-13.758202824993225,329.0,line_drive,1
OUT,64.5,47,-40.949982076151045,189.0,fly_ball,1
OUT,86.2,5,-34.23293562627994,87.0,ground_ball,1
OUT,98.0,33,20.991300620922456,358.0,fly_ball,1
OUT,93.4,35,-28.616156803724984,338.0,fly_ball,1
OUT,93.0,-8,44.82328030709716,14.0,ground_ball,1
OUT,80.6,48,-29.32921887948391,215.0,fly_ball,1
OUT,92.6,-1,27.265966407570566,43.0,ground_ball,1
OUT,73.9,71,53.12426001915909,76.0,popup,0
SINGLE,97.4,13,33.55595266975339,206.0,line_drive,1
OUT,91.5,-26,-25.218669718419346,5.0,ground_ball,1
OUT,61.1,34,-28.26617654020707,198.0,fly_ball,1
HR,108.8,26,-24.13120998499383,451.0,fly_ball,1
OUT,86.4,13,17.616742022484566,162.0,line_drive,1
OUT,62.5,-41,8.344762195017696,2.0,ground_ball,1
OUT,75.4,32,-1.229644829177332,259.0,fly_ball,1
OUT,96.4,47,-44.39272098489767,288.0,fly_ball,1
OUT,55.5,-73,-39.59826235006458,1.0,ground_ball,1
SINGLE,81.2,16,-26.62282009209877,183.0,line_drive,1
OUT,100.4,24,-3.4230711510417624,379.0,fly_ball,1
OUT,98.3,-28,-40.17399202874433,4.0,ground_ball,1
OUT,95.3,73,84.59085202213925,88.0,popup,0
SINGLE,106.9,-5,-29.27118932935109,16.0,ground_ball,1
SINGLE,98.3,7,10.729356549913254,124.0,ground_ball,1
SINGLE,106.1,2,16.085028565476208,71.0,ground_ball,1
DOUBLE,106.8,-1,48.56088528985769,37.0,ground_ball,0
DOUBLE,76.6,55,-46.51074727070708,195.0,fly_ball,0
OUT,98.7,23,17.1123550857341,368.0,line_drive,1
OUT,90.6,67,-13.228563235725552,141.0,popup,1
OUT,101.9,16,2.3503549521872547,294.0,line_drive,1
SINGLE,75.0,27,-23.01793644672448,230.0,line_drive,1
SINGLE,97.8,7,-2.810128864486293,134.0,ground_ball,1
OUT,78.0,36,6.235119609367411,264.0,fly_ball,1
HR,109.6,27,-14.90328552912919,421.0,fly_ball,1
OUT,99.2,50,-14.036243467926482,293.0,fly_ball,1
OUT,89.2,-21,-16.335424741141377,5.0,ground_ball,1
SINGLE,78.0,24,-7.03335030947726,255.0,line_drive,1
OUT,84.0,29,19.547333668851618,297.0,fly_ball,1
OUT,105.2,19,-12.98431637270764,353.0,line_drive,1
DOUBLE,119.3,10,38.23151038351183,221.0,line_drive,1
OUT,71.9,-14,-13.41379070272924,8.0,ground_ball,1
DOUBLE,105.9,15,-9.094552299844814,316.0,line_drive,1
OUT,94.7,-4,-12.778733188406044,28.0,ground_ball,1
SINGLE,102.4,12,44.240239320944575,214.0,line_drive,1
OUT,84.7,-1,-29.07619662849136,29.0,ground_ball,1
OUT,84.4,-10,-31.74730269503617,11.0,ground_ball,1
OUT,99.4,0,21.06135446121276,49.0,ground_ball,1
SINGLE,96.4,13,22.366200124099823,181.0,line_drive,1
SINGLE,79.1,-3,-27.03374690068741,26.0,ground_ball,1
HR,103.9,33,35.084930415674094,388.0,fly_ball,1
OUT,92.3,19,-26.91041034289768,279.0,line_drive,1
OUT,42.4,-12,40.935608429347766,11.0,ground_ball,1
SINGLE,81.8,-38,27.696887413998937,3.0,ground_ball,1
SINGLE,97.6,16,37.07381116579576,273.0,line_drive,1
OUT,96.3,20,-17.939900225211442,330.0,line_drive,1
OUT,71.9,-19,-11.511730634094176,7.0,ground_ball,1
OUT,84.3,75,73.06766689889005,86.0,popup,0
DOUBLE,100.6,27,-11.90673453376489,392.0,fly_ball,1
OUT,112.0,-6,27.73477258395801,26.0,ground_ball,1
SINGLE,83.1,2,39.20258171800965,58.0,ground_ball,1
OUT,107.0,-10,24.709883444984328,16.0,ground_ball,1
OUT,92.0,31,6.1000599603216505,354.0,fly_ball,1
OUT,104.3,4,-13.090800309113323,103.0,ground_ball,1
OUT,84.1,49,22.280661698480227,252.0,fly_ball,1
OUT,92.9,25,-31.999683647835067,318.0,line_drive,1
OUT,88.6,-9,12.269983054397082,14.0,ground_ball,1
OUT,81.4,67,63.4436537422584,145.0,popup,0
OUT,83.9,28,-30.79256069756928,278.0,line_drive,1
OUT,83.2,80,-79.62286307280432,65.0,popup,0
OUT,86.1,30,18.176594916479697,313.0,fly_ball,1
OUT,95.4,-23,-6.596071994296605,5.0,ground_ball,1
OUT,97.7,62,32.96561621945789,190.0,popup,1
OUT,81.2,71,-60.62079496474296,131.0,popup,0
SINGLE,93.5,-19,-3.7280814550601793,6.0,ground_ball,1
OUT,58.9,-17,-33.99467327131427,8.0,ground_ball,1
HR,106.8,25,-39.2869711281349,409.0,fly_ball,1
OUT,100.5,-18,0.6530313632061476,5.0,ground_ball,1
OUT,103.4,-17,-22.20897974613148,9.0,ground_ball,1
OUT,78.9,69,-63.13075663540938,141.0,popup,0
SINGLE,101.1,12,33.43618606238092,204.0,line_drive,1
OUT,98.3,50,2.1980595539765324,281.0,fly_ball,1
SINGLE,104.7,9,14.282697724503064,174.0,line_drive,1
HR,98.1,29,-34.08746150104095,388.0,fly_ball,1
SINGLE,102.4,5,-12.432520839724257,107.0,ground_ball,1
OUT,89.7,67,-18.77865688391839,137.0,popup,1
OUT,82.6,-33,36.49090661003562,3.0,ground_ball,1
OUT,26.0,54,49.68884306544722,40.0,popup,0
TRIPLE,99.7,15,2.1326485396585286,352.0,line_drive,1
SINGLE,30.8,-44,55.26901981749458,2.0,ground_ball,0
OUT,84.2,-4,32.58641273675756,22.0,ground_ball,1
OUT,96.6,-29,-37.101277627868726,4.0,ground_ball,1
OUT,60.6,-36,24.32228137763985,3.0,ground_ball,1
OUT,94.3,-14,-44.9285366388504,6.0,ground_ball,1
HR,104.6,35,-20.866517620567585,416.0,fly_ball,1
OUT,71.2,-6,29.677029788042923,19.0,ground_ball,1
SINGLE,68.9,24,-9.188298356416968,215.0,line_drive,1
OUT,100.0,42,18.970784313497205,336.0,fly_ball,1
OUT,97.7,70,6.572520460246618,109.0,popup,1
OUT,93.5,-32,12.61869527059134,5.0,ground_ball,1
HR,95.1,30,-21.96073363744602,377.0,fly_ball,1
OUT,86.0,-8,11.443696696782547,12.0,ground_ball,1
OUT,88.0,2,44.440441175262826,61.0,ground_ball,1
OUT,93.9,29,23.80418626893996,348.0,fly_ball,1
HR,104.0,28,-9.87985851177818,421.0,fly_ball,1
OUT,92.0,55,46.8415639141972,235.0,fly_ball,0
OUT,81.5,66,46.834082103042086,135.0,popup,0
OUT,82.9,59,-17.1425351174003,198.0,popup,1
OUT,100.0,33,-1.001980879551981,401.0,fly_ball,1
HR,114.3,27,-40.84655301444174,438.0,fly_ball,1
OUT,111.7,1,-16.849251932006094,64.0,ground_ball,1
OUT,95.5,27,-8.894303808247038,354.0,fly_ball,1
OUT,63.1,-53,23.26875675859097,2.0,ground_ball,1
OUT,50.5,77,42.999214383331335,41.0,popup,1
SINGLE,106.0,0,-30.8592812611333,48.0,ground_ball,1
SINGLE,59.5,-66,81.18926701401543,1.0,ground_ball,0
SINGLE,98.4,7,-13.80942406210173,152.0,line_drive,1
OUT,94.2,39,-32.67230133600836,360.0,fly_ball,1
OUT,103.4,53,-33.391708755509434,305.0,fly_ball,1
OUT,73.2,65,55.796720734785374,142.0,popup,0
OUT,83.5,-24,44.01381101896599,6.0,ground_ball,1
OUT,80.9,34,20.109434138311645,299.0,fly_ball,1
OUT,98.5,46,-27.464025427048018,335.0,fly_ball,1
OUT,94.8,22,16.050790622255015,336.0,line_drive,1
SINGLE,89.8,9,16.53304209509144,169.0,line_drive,1
HR,100.5,30,-41.2234279261143,394.0,fly_ball,1
OUT,105.5,18,-23.73695690092801,309.0,line_drive,1
OUT,78.6,49,-32.28707110328496,242.0,fly_ball,1
OUT,82.9,49,-47.32627915081404,267.0,fly_ball,0
SINGLE,70.0,18,-3.477752475494812,140.0,line_drive,1
OUT,78.1,-4,-35.80670070384796,17.0,ground_ball,1
SINGLE,87.2,6,-2.31424140378041,96.0,ground_ball,1
OUT,96.3,19,-6.301776203259671,312.0,line_drive,1
DOUBLE,100.4,12,-45.575991563657794,170.0,line_drive,0
DOUBLE,105.3,18,20.989424395441496,373.0,line_drive,1
SINGLE,99.5,9,-2.5051257874310706,210.0,line_drive,1
DOUBLE,105.4,13,10.969542989457056,270.0,line_drive,1
SINGLE,98.0,-9,13.514378249674843,11.0,ground_ball,1
OUT,88.2,44,-43.53688638800072,291.0,fly_ball,1
OUT,85.9,-6,3.7447871873718737,16.0,ground_ball,1
SINGLE,72.3,-45,-27.25451406332854,2.0,ground_ball,1
OUT,92.3,36,-5.0256965784561975,346.0,fly_ball,1
OUT,101.2,31,22.739675400229427,373.0,fly_ball,1
OUT,91.3,18,32.707283604332794,258.0,line_drive,1
SINGLE,66.9,-11,23.466413165571176,10.0,ground_ball,1
OUT,82.0,-4,-3.851049022936464,27.0,ground_ball,1
SINGLE,101.7,9,18.7440957122987,162.0,line_drive,1
SINGLE,100.5,3,-4.296037232662204,80.0,ground_ball,1
OUT,87.3,24,-20.380337817458376,322.0,line_drive,1
SINGLE,105.0,12,-32.640958769874445,227.0,line_drive,1
SINGLE,89.1,14,-19.336577454672906,224.0,line_drive,1
OUT,87.8,-23,-16.395271344719642,7.0,ground_ball,1
OUT,82.4,35,34.88195992613286,293.0,fly_ball,1
OUT,85.3,-43,-27.915176290603387,2.0,ground_ball,1
SINGLE,97.6,8,-1.040615119413239,163.0,line_drive,1
OUT,89.8,48,21.05697848161944,269.0,fly_ball,1
OUT,67.0,-12,13.245044167640804,13.0,ground_ball,1
OUT,95.8,44,-11.673432513145572,333.0,fly_ball,1
OUT,94.9,18,32.35611105295844,301.0,fly_ball,1
SINGLE,83.5,-9,31.57364765775204,8.0,ground_ball,1
SINGLE,72.1,23,31.55983486530408,222.0,line_drive,1
SINGLE,75.2,22,22.487089709025533,229.0,line_drive,1
DOUBLE,95.5,18,-13.122026707477485,283.0,line_drive,1
HR,105.6,35,-40.78833542439578,409.0,fly_ball,1
OUT,79.0,8,8.162444134173235,104.0,line_drive,1
OUT,56.7,-63,-56.09504073146995,1.0,ground_ball,0
OUT,77.6,-3,8.162444134173235,30.0,ground_ball,1
OUT,75.5,-1,-14.4932231108527,31.0,ground_ball,1
OUT,68.9,-40,37.02271260543656,3.0,ground_ball,1
OUT,83.1,71,-17.384105611918287,107.0,popup,1
OUT,99.0,-17,1.3024299385473286,7.0,ground_ball,1
OUT,83.1,39,36.60291085734945,267.0,fly_ball,1
OUT,71.2,74,79.37434346013302,99.0,popup,0
OUT,99.1,17,2.0748031095279797,324.0,line_drive,1
SINGLE,68.8,32,25.27519354653609,227.0,fly_ball,1
OUT,76.1,14,47.25151784730394,153.0,line_drive,0
OUT,85.7,72,77.31176360866495,100.0,popup,0
DOUBLE,100.4,17,47.57058598406932,263.0,line_drive,0
OUT,85.1,-26,-42.561174133792576,3.0,ground_ball,1
OUT,91.5,2,18.498414068973503,69.0,ground_ball,1
OUT,78.7,-20,-20.304595823987764,9.0,ground_ball,1
SINGLE,82.4,23,-32.508374656160974,260.0,line_drive,1
OUT,73.4,49,6.393605579890391,205.0,fly_ball,1
OUT,89.8,49,-5.971335518858101,276.0,fly_ball,1
SINGLE,92.4,14,9.003748953259445,274.0,line_drive,1
DOUBLE,100.6,21,21.01269739480121,369.0,line_drive,1
OUT,91.0,19,-32.829541269224904,274.0,line_drive,1
SINGLE,77.4,11,-48.574044231980615,122.0,ground_ball,0
OUT,58.3,-39,16.108124559744876,3.0,ground_ball,1
OUT,92.0,38,-36.679828513685074,332.0,fly_ball,1
OUT,96.1,21,1.210435255946345,356.0,line_drive,1
HR,100.7,35,30.8310494028729,388.0,fly_ball,1
OUT,79.4,53,24.49090062583809,219.0,fly_ball,1
OUT,76.0,58,-15.849644384813882,184.0,fly_ball,1
SINGLE,81.9,16,-17.610618278717045,199.0,line_drive,1
OUT,75.9,-24,25.10909691265117,3.0,ground_ball,1
OUT,63.4,52,11.153557918203582,167.0,popup,1
OUT,78.2,-28,41.33332814240483,4.0,ground_ball,1
DOUBLE,94.4,-4,-45.7941604455872,20.0,ground_ball,0
SINGLE,91.0,1,5.99886114257511,48.0,ground_ball,1
HR,96.8,31,-24.91680626323662,369.0,fly_ball,1
OUT,70.2,-77,22.416147479343664,0.0,ground_ball,1
OUT,44.5,-15,26.782798657404665,5.0,ground_ball,1
SINGLE,82.1,19,-3.576941119351844,239.0,line_drive,1
OUT,97.2,7,-29.601345329607884,128.0,line_drive,1
OUT,86.1,-1,-21.503960843631017,42.0,ground_ball,1
OUT,97.8,-10,25.1962204704486,9.0,ground_ball,1
HR,105.4,33,-28.02163483171032,430.0,fly_ball,1
SINGLE,97.4,15,-15.36344865435179,282.0,line_drive,1
OUT,78.0,30,-7.40721839883754,280.0,line_drive,1
OUT,92.6,-2,-16.5830574987909,33.0,ground_ball,1
